season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,fitness,fatigue,current_injury_severity,current_injury_part,current_injury_remaining_days,season_injuries,max_body_wear,max_body_wear_part,attribute_progress_total,attrs_at_20,recent_ratings,recent_minutes,matches,goals,assists,shots,shots_on_target,passes,passes_succ,key_passes,crosses,crosses_succ,tackles,tackles_succ,interceptions,clearances,blocks,average_rating
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8482e10d-9c3b-4791-b361-a099100fc775,晴翔 矢野,ad42ed8e-24d0-4020-b24d-8fcc647f426b,MF,33,35,D,generated,20090.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,100,62,0,,0,0,0.0,hamstring,-11.64,0,"[7.5, 6.7, 8.2]","[50, 50, 50]",15,2,2,17,10,236,191,13,3,2,47,36,32,11,11,7.83
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1117d4a4-b914-4d2d-a6bf-80a3bbddad3c,金送,75f1998e-0645-4843-9c95-f6defcaa790f,GK,29,77,B,generated,122265.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,70,88,0,,0,0,3.5,hamstring,-14.04,0,"[7.3, 7.0, 6.0]","[50, 50, 50]",16,0,1,0,0,203,169,2,0,0,0,0,0,0,0,6.53
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f3350e12-c720-48c5-84c1-0c7fb02f2dd4,拉扎罗 帕加尼,c98895f4-8ea2-40a3-91be-c3df0209180f,MF,20,67,C,generated,32173.0,NEUTRAL,1,0,2,-1,-1,0,0.004,-10.0,100,54,0,,0,0,0.0,hamstring,15.31,0,"[7.8, 8.3, 6.6]","[50, 50, 50]",17,8,1,21,12,274,214,15,4,2,39,32,31,11,25,8.36
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,cc036513-63a1-4c1f-a76a-67835c68b59a,家康 近藤,0b8723d8-a5c8-4f57-ab73-9bf54762f2d8,FW,25,52,D,generated,19890.0,GOOD,3,0,2,1,-1,0,0.012,3.0,100,46,0,,0,1,0.0,hamstring,1.34,0,"[6.7, 6.6, 8.8]","[50, 50, 50]",16,6,3,16,7,183,105,6,6,4,26,16,26,15,5,7.34
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b54a5059-8728-4816-99bf-44302e31e822,萨尔瓦托雷 巴恩斯,72973332-4492-4258-a066-cf52263f7950,DF,25,49,B,generated,23856.0,NEUTRAL,-1,0,0,0,-1,-1,-0.004,0.0,100,9,0,,0,0,0.0,hamstring,3.0,0,"[6.9, 6.8, 6.5]","[50, 50, 50]",4,0,1,0,0,35,31,0,1,0,4,3,3,0,0,6.72
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9d88bd1a-1ad4-4003-be4d-fce7cd9f3e72,余辉峰,b0793456-58ba-4443-a6d4-98f22633cd4d,DF,26,61,B,generated,53116.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,66,0,,0,0,0.0,hamstring,-7.59,0,"[7.3, 10.0, 9.2]","[50, 50, 50]",16,9,2,39,11,291,243,6,6,3,27,27,23,5,4,7.8
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2e8b5f0e-ecc9-4844-9681-682a975569c1,蒋梓源,744f65b4-9c11-4cc4-9bf7-e003e7c2d20e,FW,22,72,B,generated,83002.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,100,85,0,,0,1,0.4,knee,14.94,0,"[6.9, 7.1, 8.4]","[50, 50, 50]",15,6,4,26,12,211,135,9,8,6,43,27,25,15,11,7.94
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1bbcc380-6286-4bf5-92bd-444d557ba4a1,任绍岳,7c39aa84-9d80-44fb-a847-f8f6335f45cc,DF,25,47,B,generated,22288.0,NEUTRAL,1,-1,2,0,-1,0,0.004,-4.0,97,92,0,,0,0,0.0,hamstring,-7.57,0,"[9.2, 7.1, 6.5]","[50, 50, 50]",18,2,5,16,7,295,240,11,2,2,37,31,34,13,14,7.71
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d081b857-c939-44ab-a150-d4be31fcc43d,吉列尔梅 贝洛蒂,32ae76c7-89f4-4571-a252-9ba389a8b917,FW,23,55,C,generated,27360.0,GOOD,4,0,4,0,-1,0,0.016,0.0,83,100,0,,0,0,2.2,hamstring,12.06,0,"[9.1, 10.0, 6.7]","[50, 50, 50]",16,11,1,35,20,204,111,9,9,6,41,29,29,16,11,8.32
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,daf66b0a-1fcc-4ad3-bb61-0ed11a441da0,稔 安达,b0793456-58ba-4443-a6d4-98f22633cd4d,DF,25,55,D,generated,33344.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,100,10,0,,0,0,0.0,hamstring,2.15,0,"[6.8, 6.0]","[50, 50]",2,0,0,0,0,16,14,0,0,0,2,2,0,0,0,6.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0888c440-919c-48bc-8e38-5ef0867c20e4,费迪南德 里斯,361593df-7e23-400a-9d2c-ecd1f0b74d2d,MF,26,60,B,generated,47025.0,GOOD,3,0,2,1,-1,0,0.012,3.0,91,79,0,,0,0,1.5,hamstring,2.54,0,"[6.7, 7.6, 7.7]","[50, 50, 50]",15,4,2,19,6,226,181,8,3,3,26,24,26,5,8,7.63
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,24a43864-c557-4c70-a86e-2a8745e5d64f,常贞,5b5eae92-112c-4ff4-93f9-0440d86de76f,FW,21,59,B,generated,36252.0,GOOD,5,0,4,1,-1,0,0.02,3.0,96,76,0,,0,0,0.0,hamstring,11.83,0,"[9.1, 10.0, 7.7]","[50, 50, 50]",16,9,3,28,13,238,141,12,8,5,41,27,35,20,8,8.12
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,dcbcc857-0920-409d-bfb8-cad8a0dc1b77,朱钓,991ea21a-9c13-4bf0-83eb-a6f8b1ee87bf,DF,24,59,C,generated,28776.0,NEUTRAL,1,0,2,-1,-1,0,0.004,-10.0,100,73,0,,0,0,0.0,hamstring,9.57,0,"[9.7, 7.3, 6.8]","[50, 50, 50]",17,1,5,12,5,287,211,6,5,1,34,29,38,8,9,7.46
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1a4d399d-2ee6-4e71-b90f-a9401e2d5b16,阿玛尼 克莱门茨,559778f0-b109-4ac7-ae6b-55a0e1f6a637,DF,22,63,B,generated,54150.0,GOOD,5,0,4,1,-1,0,0.02,3.0,92,48,0,,0,0,0.2,groin,15.4,0,"[7.2, 8.8, 8.0]","[50, 50, 50]",16,2,0,13,8,460,401,7,6,3,36,31,30,9,7,7.75
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,bba0e217-0950-4184-9729-24846441d471,民俊 恨,c7509c87-a5bf-4823-bfbc-5e896b149699,DF,22,57,C,generated,30863.0,LOW,-4,0,-3,1,-1,-2,-0.016,3.0,91,18,0,,0,0,1.2,back,9.96,0,"[5.0, 6.2]","[50, 50]",2,0,0,1,1,9,4,0,0,0,0,0,3,0,0,5.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,360adbab-f597-444b-96e6-4cad6b343426,阿马尔 哈立德,711c3d10-cb9a-4bdd-9bb1-fe22fa029bb0,GK,23,66,B,generated,57223.0,GOOD,3,0,4,-1,-1,0,0.012,-10.0,100,58,0,,0,0,0.0,hamstring,10.59,0,"[7.9, 7.8, 9.0]","[50, 50, 50]",15,0,0,0,0,225,154,1,0,0,0,0,0,0,0,7.27
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b7c4de5f-aecc-455c-8da4-2e8c6be817b5,巴萨姆 穆塔西姆,14f70e7e-f4d5-43f3-a408-3b04bb9e9fb2,DF,25,65,B,generated,70460.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,100,66,0,,0,0,0.0,hamstring,-8.11,0,"[7.4, 6.9, 6.9]","[50, 50, 50]",16,3,1,18,10,301,236,4,3,1,30,29,26,10,4,7.26
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,02ff9c18-ed89-4c26-9a64-f86ee039c1f9,硕 杜,b72f0876-d015-4952-a70e-e953c03f5e92,FW,25,61,C,generated,50764.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,100,63,0,,0,0,0.0,hamstring,1.54,0,"[6.4, 10.0, 7.0]","[50, 50, 50]",18,12,5,30,21,255,156,4,7,3,43,25,30,26,21,8.27
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3fe865d5-80c6-42fd-bcda-5ee6cf3242a2,维克多 贝格尔,3c50687a-7311-466d-9265-99f8b49c5fc4,FW,30,68,B,generated,72000.0,GOOD,2,0,2,0,-1,0,0.008,0.0,78,100,0,,0,2,19.29,hamstring,-14.44,0,"[8.0, 8.3, 6.5]","[50, 50, 50]",15,4,3,22,9,205,133,15,11,8,31,14,21,6,3,7.43
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,4959aa32-7d5d-4b9f-936e-92effb05d12a,埃伊斯泰因 比约克松,6e4ae215-cfc5-4d50-9183-d6d2da9f1520,MF,25,59,B,generated,47234.0,NEUTRAL,1,0,2,-1,-1,0,0.004,-10.0,94,92,0,,0,0,1.0,ankle,2.1,0,"[7.8, 7.6, 8.0]","[50, 50, 50]",17,2,2,28,12,307,261,12,5,4,36,27,33,12,7,7.57
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0676779e-6ce5-4ca4-bc40-c1235ab5cbb3,尚民 司,8923b1a3-cd44-473d-a6ae-70963c85f691,DF,23,47,C,generated,15224.0,NEUTRAL,0,0,0,1,0,-2,0.0,3.0,98,19,0,,0,0,0.4,knee,9.55,0,[6.5],[50],1,0,0,0,0,3,3,0,0,0,2,2,0,0,0,6.5
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,4bde9eaa-7ded-4478-9417-660d4dc9d662,卡姆登 格雷戈里,71e79e96-175c-48ea-bd6a-a1385cacf81c,DF,20,71,B,generated,67536.0,NEUTRAL,0,0,0,1,0,-2,0.0,3.0,100,0,0,,0,0,0.0,hamstring,13.94,0,[6.6],[50],1,0,0,0,0,7,7,0,0,0,1,1,0,0,0,6.6
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,640c4b66-664e-4c30-9e5e-27df175cf0b3,谭致毅,a9651aa0-341e-4bfa-a2ae-5247d251a651,MF,28,42,C,generated,20720.0,NEUTRAL,-1,0,0,-1,-1,0,-0.004,-10.0,86,72,0,,0,0,1.5,hamstring,-9.12,0,"[6.7, 7.2, 7.2]","[50, 50, 50]",16,2,1,14,8,264,192,6,5,2,35,23,32,7,7,7.01
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,fba1ac1c-16c0-4425-94be-12c63bcc40a1,郑智荣,11673115-c6f1-4fe2-aacc-026ba0b753c4,FW,28,44,D,generated,19722.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,32,0,,0,0,1.0,shoulder,-13.0,0,"[8.2, 8.0, 8.6]","[50, 50, 50]",7,3,1,7,5,36,27,1,1,1,3,2,8,3,1,7.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,5dc6e12f-6f24-47eb-b6e0-db15a22b3d6b,雷电 赖特,390cf5f9-49c5-495d-accb-af6c9e52f5d0,FW,22,51,D,generated,20520.0,GOOD,2,0,2,0,-1,0,0.008,0.0,84,100,0,,0,0,4.2,knee,12.15,0,"[7.2, 9.1, 6.9]","[50, 50, 50]",17,6,5,19,8,258,168,4,5,0,37,15,33,10,6,7.53
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,aa3287fd-9063-494a-aa14-71d4ab098a2a,董竹涛,7131ee1c-b296-4658-a67e-5ce88236a792,FW,36,27,D,generated,21126.0,NEUTRAL,1,-1,2,0,-1,0,0.004,-4.0,84,76,0,,0,0,6.0,knee,-7.5,0,"[7.1, 10.0, 6.6]","[50, 50, 50]",15,7,2,18,10,168,88,6,6,2,27,13,32,12,15,7.75
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a6a36fbc-922f-424c-a7d8-21430260a5c5,维维安 卡隆,b2d0e723-d415-439f-b813-74fd24aa0eb2,MF,28,68,B,generated,79200.0,GOOD,4,0,4,0,-1,0,0.016,0.0,85,90,0,,0,0,2.5,groin,-15.94,0,"[8.2, 8.2, 10.0]","[50, 50, 50]",20,7,3,29,14,417,353,13,5,1,63,51,37,26,19,8.38
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,de0449b3-c2e7-4a90-87b9-aa74d5c6a690,邓强明,db5d9453-2e86-45d8-befb-69e4de60840e,MF,24,61,D,generated,41650.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,80,85,0,,0,0,0.0,hamstring,16.1,0,"[8.7, 7.7, 7.4]","[50, 50, 50]",17,5,3,39,16,369,329,10,6,5,50,41,32,4,5,8.04
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1ad6143f-39c9-4421-a5ec-a4b2319c65d4,雅罗斯拉夫 切尔诺夫,a2f46fad-5aeb-4f76-ad2c-8a3f800463ed,DF,24,56,B,generated,23654.0,NEUTRAL,-1,0,0,-1,-1,0,-0.004,-10.0,67,100,0,,0,0,4.5,hamstring,9.04,0,"[7.4, 6.7, 7.1]","[50, 50, 50]",18,1,5,13,7,310,240,4,5,0,36,26,35,8,10,7.31
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,439c8705-7a44-420d-a07a-3499d435316b,萨诺斯 布拉沃,976b4430-e657-4fb2-b501-726b97cbad41,MF,23,59,C,generated,34238.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,86,77,0,,0,0,2.2,hamstring,15.18,0,"[7.4, 9.2, 7.1]","[50, 50, 50]",15,7,2,25,14,351,322,8,1,0,37,28,31,13,17,8.51
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,adc029f7-7e01-48ee-89e4-e718ed8ccf66,唐伟海,1083c7d8-66db-4a3d-a58f-16fbdeff40a7,MF,30,48,B,generated,24640.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,62,0,,0,0,1.0,quadriceps,-14.0,0,"[7.6, 7.8, 9.3]","[50, 50, 50]",16,5,4,26,13,277,230,9,3,2,43,33,44,15,7,8.04
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,548cb0cd-65ef-456c-8f99-8b43f1062ca1,约斯泰因 埃克斯特伦,16a3b52a-ef2e-4887-8788-b125546e382e,MF,34,40,C,generated,50562.0,GOOD,3,0,4,-1,-1,0,0.012,-10.0,82,89,0,,0,1,4.8,ankle,-12.66,0,"[9.8, 6.6, 8.7]","[50, 50, 50]",15,4,2,12,8,466,396,11,7,3,37,27,33,7,12,8.29
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b9d7d0ff-6166-45bb-bd11-de7d979b9b1a,陈弘航,9f1ff63b-88ac-4322-951c-707bb80aaa55,MF,26,51,B,generated,26880.0,GOOD,2,0,2,0,-1,0,0.008,0.0,86,99,0,,0,0,2.5,quadriceps,-7.31,0,"[9.0, 7.2, 7.3]","[50, 50, 50]",16,6,1,17,11,252,199,9,7,1,39,30,28,6,7,7.86
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,51de3284-d6f8-46cb-99ef-9a8ff4b384ca,康平 今井,77ad81d3-7804-4f3c-968c-034a706c0392,MF,22,67,C,generated,71250.0,GOOD,5,0,4,1,-1,0,0.02,3.0,98,41,0,,0,0,0.4,quadriceps,18.16,0,"[10.0, 7.2, 8.4]","[50, 50, 50]",17,6,2,19,13,283,242,12,4,3,32,23,35,3,2,7.89
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0b7f3913-37d1-437f-a7e2-fadf4c207889,钟宝彬,70b32aec-01ef-4fab-add6-ee27de1578ec,GK,28,48,D,generated,21465.0,NEUTRAL,-1,0,-1,1,0,-2,-0.004,3.0,100,0,0,,0,0,0.0,hamstring,-7.75,0,[6.4],[50],1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b810f257-7262-48c1-b6eb-a34591a0ea31,乌戈 因扎吉,fbc4d906-4f13-41d9-8352-d7b213161f95,DF,32,47,A,generated,30240.0,NEUTRAL,0,0,0,0,-1,0,0.0,-4.0,90,99,0,,0,0,1.5,hamstring,-13.76,0,"[6.3, 7.2, 7.5]","[50, 50, 50]",17,5,3,22,9,339,283,4,2,1,30,18,31,4,4,7.61
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7aeb67e3-b1ad-4018-aa8c-0036a9c39251,曹祝,b049db5a-70c3-4065-b9bf-f5000efe1977,GK,31,60,D,generated,57342.0,LOW,-2,0,-1,0,-1,-1,-0.008,0.0,98,13,0,,0,0,0.0,hamstring,-13.76,0,"[6.0, 6.0, 6.0]","[50, 50, 50]",6,0,0,0,0,24,17,0,0,0,0,0,0,0,0,6.1
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,ea545ace-74d2-4d31-8d0b-f7512eaa3e4e,浩二 冈本,1858af36-3b0d-4cac-befe-4cc8d07e6ff4,MF,25,60,C,generated,38475.0,GOOD,5,0,4,1,-1,0,0.02,3.0,100,70,0,,0,0,0.0,hamstring,1.89,0,"[10.0, 7.3, 7.7]","[50, 50, 50]",17,3,7,36,19,382,333,12,3,3,38,33,31,8,4,8.12
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9fcdd3c5-f288-49fa-a1de-82656bcae209,钱嘉欣,d0bb12bc-87e1-4610-8088-30103a0a71cc,MF,18,57,C,generated,19084.0,GOOD,5,0,4,1,-1,0,0.02,3.0,100,61,0,,0,0,0.0,hamstring,12.08,0,"[8.4, 9.2, 8.3]","[50, 50, 50]",16,6,1,26,14,285,236,13,4,1,39,30,29,11,13,8.12
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,857f8396-3154-4f8d-8e70-b178b9b23592,凯恩 吉尔斯,3b22fc57-5803-49ea-a30c-76fa5eba389b,DF,29,65,B,generated,75880.0,NEUTRAL,1,0,2,-1,-1,0,0.004,-10.0,100,56,0,,0,0,0.0,hamstring,-13.47,0,"[7.9, 7.4, 7.3]","[50, 50, 50]",15,3,4,31,15,314,249,9,7,5,32,31,35,4,5,7.81
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,323239c3-6796-47f5-9216-dceb57b700e7,毛绍卓,2ed9fbe1-4df9-401c-a565-f7023ed5c5c5,MF,28,45,B,generated,20720.0,NEUTRAL,-1,0,0,0,-1,-1,-0.004,0.0,77,51,0,,0,0,3.5,groin,-5.95,0,"[7.8, 6.8, 6.6]","[50, 50, 50]",3,0,0,1,0,26,24,1,1,0,7,5,3,3,1,7.1
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2cf42d0e-aeb3-4c25-a655-0a3bd311dc40,唐昊轩,dbc6242e-80d4-4488-8d19-d77f113edfe5,FW,24,58,D,generated,31544.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,80,100,0,,0,0,2.5,hamstring,14.1,0,"[8.9, 7.2, 7.1]","[50, 50, 70]",16,8,2,37,13,231,164,7,6,4,17,9,25,17,5,7.78
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,972dd96a-6fac-4bf7-b9c6-26f61696caed,李海豪,c4b6a9a5-35d8-4de8-a1ef-67eb323a7a17,DF,35,44,D,generated,0.0,LOW,-5,-1,-3,0,-1,-1,-0.02,0.0,100,2,0,,0,0,0.0,hamstring,-11.46,0,"[6.0, 5.9, 5.9]","[50, 50, 50]",7,0,0,3,2,22,17,0,0,0,2,2,1,1,0,6.2
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2d868ff2-f42d-427e-85c8-6d5c2681ad5c,秀贤 初,8595dcbe-a41a-4a42-ba03-391260169528,MF,32,65,C,generated,59202.0,GOOD,4,0,4,0,-1,0,0.016,0.0,100,65,0,,0,0,0.0,hamstring,-5.42,0,"[7.5, 10.0, 7.8]","[50, 50, 50]",18,6,3,31,13,416,376,14,9,5,50,34,32,15,16,8.31
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c599918d-80dc-438c-b9f4-ec1201a8adf8,奥利弗 彼得森,803c913e-9a3f-45f3-a8fd-4dd7eb462b85,DF,28,66,C,generated,71260.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,97,84,0,,0,0,0.0,hamstring,-14.92,0,"[7.2, 6.6, 7.5]","[50, 50, 50]",17,3,0,25,11,389,330,2,3,1,43,39,34,3,11,7.74
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c286d2b3-5c6e-41ff-8466-424ba27c2b21,尼古拉 莱蒙托夫,0f820c80-83c6-4701-be09-21b71fee1821,MF,21,60,C,generated,21129.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,79,100,0,,0,0,2.2,ankle,16.43,0,"[7.2, 5.8, 7.6]","[50, 50, 50]",20,5,6,25,7,278,203,11,8,6,42,32,30,8,19,7.48
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,88f024aa-70e4-40cb-b208-27e1e871b70c,韩绪,b0793456-58ba-4443-a6d4-98f22633cd4d,MF,26,51,B,generated,26880.0,GOOD,2,0,2,0,-1,0,0.008,0.0,100,66,0,,0,0,0.0,hamstring,3.14,0,"[8.4, 7.7, 7.3]","[50, 50, 50]",16,2,3,30,7,269,221,13,8,4,41,33,45,4,3,7.64
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,90cad7bf-3db8-460f-918c-6694d2e05e40,智昊 朱,e6bc0aec-5ec5-4983-84ba-43bff76e786d,FW,18,62,C,generated,21599.0,GOOD,4,0,4,0,-1,0,0.016,0.0,98,64,0,,0,0,0.0,hamstring,14.95,0,"[8.8, 7.8, 8.2]","[50, 50, 50]",16,5,5,35,11,287,208,12,10,7,37,20,23,17,16,8.21
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,4345e38f-6a72-4063-9dcb-ccf20f94297d,费德里科 卡瓦列罗,055b35a5-8a42-4e56-b11a-e477f3df73a9,FW,24,49,C,generated,19613.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,100,2,0,,0,0,0.0,hamstring,12.12,0,"[6.1, 8.4, 6.2]","[50, 50, 50]",5,1,1,2,1,32,21,4,3,2,1,1,3,1,1,7.0
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e31dada3-0f0c-4b9f-8f1b-2b59a4775d69,加埃尔 科斯塔库塔,041b9632-c271-4530-b171-ba09755a44f5,MF,32,50,D,generated,20038.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,100,3,0,,0,0,0.0,hamstring,-1.76,0,"[6.7, 6.3]","[50, 50]",2,0,0,0,0,15,14,0,0,0,2,1,1,0,0,6.5
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,02a14c5c-31d1-47ba-8567-59b02c676979,安浩杰,61da6de7-9809-405f-a0f0-230dfe9f04d7,FW,22,55,B,generated,21683.0,GOOD,4,0,4,0,-1,0,0.016,0.0,100,59,0,,0,0,0.0,hamstring,9.96,0,"[10.0, 8.0, 7.8]","[50, 50, 50]",17,9,7,32,14,293,231,11,5,4,31,20,20,14,9,8.22
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,44828255-0618-4720-8869-d0d97d045ca3,杰比尔 达乌德,3207adaf-2715-4f96-85b9-6be962186195,GK,23,50,D,generated,18353.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,100,56,0,,0,1,2.63,knee,11.12,0,"[5.9, 7.9, 7.8]","[50, 50, 50]",16,0,1,1,0,145,94,2,1,1,0,0,0,0,0,6.77
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1777a674-7e17-4947-9c3c-49218949b238,谭峰峻,d0bb12bc-87e1-4610-8088-30103a0a71cc,MF,31,46,S,generated,13440.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,100,0,0,,0,0,0.0,hamstring,-13.27,0,"[6.3, 6.5, 6.6]","[50, 50, 50]",4,0,0,5,1,28,23,0,0,0,3,3,1,2,1,6.5
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9ab431f2-1d26-4bec-8762-ecc58387005d,努尔 丁,1083c7d8-66db-4a3d-a58f-16fbdeff40a7,GK,27,52,B,generated,24453.0,NEUTRAL,1,0,0,1,-1,0,0.004,3.0,97,60,0,,0,0,1.0,quadriceps,4.0,0,"[6.1, 6.9, 8.0]","[50, 50, 50]",16,0,0,0,0,205,152,0,0,0,0,0,0,0,0,6.38
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,11446a79-8083-4ab7-b77d-82b18aede466,扎卡里 迪特里希,38de5006-4f22-4736-acb9-c229a845b4ff,DF,24,57,B,generated,35340.0,GOOD,3,0,2,1,-1,0,0.012,3.0,98,88,0,,0,0,1.0,back,12.85,0,"[8.5, 7.2, 7.7]","[50, 50, 50]",16,3,0,8,5,452,356,4,4,1,31,27,36,4,9,7.56
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c464ab67-1c02-48a8-b205-862d1da87940,亚历山德罗 索托,b7c6819f-bbb4-44dc-822f-c9806b11595f,FW,30,47,D,generated,24432.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,63,0,,0,0,0.0,hamstring,-11.04,0,"[8.7, 6.5, 8.9]","[50, 50, 50]",16,4,2,20,9,238,164,6,7,3,27,16,18,20,4,7.17
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a41a3704-2a8c-4804-8cdc-8989527d10af,格奥尔格 斯密特,1e6962e4-e8e0-44f5-a686-25d83b6b52f3,MF,30,68,C,generated,68400.0,GOOD,5,0,4,1,-1,0,0.02,3.0,98,45,0,,0,0,0.0,hamstring,-8.78,0,"[8.8, 8.2, 10.0]","[50, 50, 50]",18,8,6,31,18,450,397,27,14,8,70,62,53,12,10,8.97
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f8f622d3-087c-4263-8223-6495536a0761,万翠,4bfe0d3b-67f1-4138-a7c4-390858fd8805,MF,29,57,B,generated,28625.0,GOOD,3,0,2,1,-1,0,0.012,3.0,100,75,0,,0,0,0.0,hamstring,-13.23,0,"[6.7, 6.9, 9.5]","[50, 50, 50]",15,4,5,28,15,300,250,13,7,4,26,23,36,7,4,7.97
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7ccddaba-638e-4487-811f-5c78e17df5d0,马尔科 卡尔亚金,21be93f7-899d-42db-8752-e2326eedcbff,DF,29,62,C,generated,58710.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,100,10,0,,0,0,0.0,hamstring,-9.17,0,"[6.0, 6.4, 6.0]","[50, 70, 50]",3,0,0,0,0,12,9,0,0,0,1,1,0,0,0,6.13
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,41f8b9eb-ebf4-4549-ad82-bb51ec530b7a,阿尔巴诺 布拉沃,28a8529d-59aa-4cf8-93f6-0290aa0f0164,MF,18,64,C,generated,21599.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,100,66,0,,0,0,0.0,hamstring,12.89,0,"[8.5, 8.3, 7.9]","[50, 50, 50]",17,6,2,31,11,344,290,9,2,2,44,30,33,15,10,8.16
